Ym, Pr, L, W, F1, F2, F3, F4, Displacement
152812.5,0.262421875,9796.875,1007.8125,8185937.5,2406250.0,3348437.5000000005,1193750.0,197.7465684144481
79937.5,0.23289062500000002,8803.125,1167.1875,9367187.5,2706250.0,1098437.5,2881250.0,183.94499950838565
282062.5,0.181484375,9128.125,1451.5625,7173437.500000001,1081250.0,6273437.5,4281250.0,17.81104310162479
194062.5,0.348828125,8253.125,1679.6875,5935937.5,3243750.0000000005,5092187.5,1506250.0,9.2512822583737
81312.5,0.338984375,9953.125,1245.3125,3573437.5,4481250.0,2307812.5,3093750.0,120.28399392292393
106062.5,0.365234375,9153.125,1914.0625,7370312.500000001,1343750.0,1239062.5,1318750.0,16.36046268717667
357687.50000000006,0.38382812499999996,8465.625,1667.1875,3910937.5000000005,2331250.0,5289062.5,2181250.0,3.6375887768263473
408562.5,0.43523437500000006,9521.875,1970.3125,9648437.5,3218750.0,4389062.5,4168750.0,5.707732072224484
207812.5,0.29851562499999995,9046.875,1576.5625,5232812.5,1006250.0,5064062.5,3618750.0000000005,12.421194833296072
360437.5,0.337890625,9996.875,1689.0625,3207812.5,3518750.0000000005,7707812.5,4768750.0,5.592013029031763
213312.50000000003,0.120234375,9484.375,1567.1875,8101562.5,1931250.0,7032812.500000001,2668750.0,22.09984956774876
396187.50000000006,0.110390625,9446.875,1360.9375,6751562.500000001,3593750.0,2617187.5,2606250.0,19.350874993190875
155562.5,0.42867187500000004,9921.875,1945.3125,9057812.5,2256250.0,2110937.5,3418750.0,16.60819789017761
488312.50000000006,0.168359375,8215.625,1764.0625,3376562.5,2693750.0,3882812.5,2693750.0,2.0002772213180853
374187.5,0.363046875,8165.625,1542.1875,1520312.5,3706250.0000000005,4895312.5,2568750.0,3.378029942428575
462187.5,0.202265625,8540.625,1467.1875,6723437.5,3031250.0,2532812.5,1668750.0,8.61895230514707
372812.5,0.16507812500000002,9709.375,1773.4375,6357812.5,4981250.0,6639062.5,1268750.0,7.19970990039182
491062.5,0.426484375,9721.875,1826.5625,1998437.5,2843750.0,4529687.5,2793750.0,2.011526595281725
415437.5,0.219765625,9296.875,1076.5625,8776562.5,1143750.0,1857812.5,3731250.0,51.77971709026711
386562.5,0.332421875,8359.375,1714.0625,4332812.5,2081250.0,7904687.5,3606250.0,3.1653674691027582
148687.5,0.148671875,8984.375,1385.9375,6835937.5,1556250.0,3685937.5,1518750.0,37.08511870926261
412687.50000000006,0.40351562499999993,9540.625,1014.0625,2476562.5,2443750.0,1942187.5,3268750.0,29.20865455662566
390687.5,0.371796875,8203.125,1264.0625,3826562.5,2356250.0,7989062.5,3243750.0000000005,8.42727214494109
170687.5,0.394765625,8034.375,1904.6875,6807812.500000001,3981250.0,5570312.5,1118750.0,6.787125073144004
220187.50000000003,0.395859375,9078.125,1598.4375,1210937.5,1781250.0,8579687.5,4418750.0,2.761033284943157
370062.5,0.20882812499999998,9171.875,1182.8125,7314062.500000001,1456250.0,4051562.5000000005,2093750.0,31.503456927983315
425062.5,0.441796875,9690.625,1473.4375,4895312.5,3256250.0,1745312.5,3406250.0,10.952285977995645
181687.5,0.22742187500000002,8778.125,1745.3125,1014062.5,2381250.0,4023437.5,2131250.0,3.2987598188302525
332937.5,0.297421875,8734.375,1098.4375,3010937.5,2906250.0,1407812.5,4481250.0,27.56145538272789
420937.5,0.399140625,9628.125,1204.6875,5542187.5,3943750.0,9507812.5,2393750.0,22.204096617858607
287562.5,0.17820312500000002,9659.375,1989.0625,7960937.5,2856250.0,7876562.500000001,4643750.0,6.827539224076271
317812.5,0.146484375,9028.125,1739.0625,2898437.5,3106250.0,2504687.5,3481250.0,4.786447357354408
233937.50000000003,0.393671875,8590.625,1357.8125,6779687.5,4181250.0000000005,3995312.5000000005,4068750.0,24.930828200846037
150062.5,0.310546875,8240.625,1464.0625,3095312.5,4331250.0,4360937.5,3581250.0000000005,16.73634029138091
427812.5,0.24054687500000002,8334.375,1967.1875,6920312.5,3081250.0,2982812.5,2531250.0,2.865255558221814
60687.5,0.34773437500000004,9621.875,1889.0625,9957812.5,1831250.0,9873437.5,4343750.0,46.84478996633884
147312.5,0.314921875,9159.375,1279.6875,5289062.5,4343750.0,3826562.5,1018750.0,48.052385775218276
299937.5,0.424296875,9103.125,1423.4375,4248437.5,1606250.0,8973437.5,4506250.0,10.341258903009052
115687.5,0.325859375,9803.125,1298.4375,6695312.5,2306250.0,2757812.5,1168750.0,79.07788659033825
73062.5,0.26460937500000004,9640.625,1901.5625,8917187.5,4293750.0,2420312.5,1656250.0,37.80329794443337
430562.50000000006,0.160703125,9665.625,1417.1875,9535937.5,4093750.0,5542187.5,1756250.0,20.935712939974124
383812.5,0.37507812500000004,9309.375,1242.1875,6864062.5,4731250.0,3010937.5,1156250.0,27.369453256703903
367312.5,0.132265625,8021.875,1885.9375,5626562.500000001,2168750.0,6554687.5,4093750.0,2.737491713689742
205062.5,0.27445312499999996,8596.875,1960.9375,7876562.500000001,3831250.0000000005,3320312.5,1068750.0,7.3594382886603515
371437.50000000006,0.3564843750000001,8009.375,1726.5625,4529687.5,1393750.0,9254687.5,2081250.0,3.015897773885912
118437.5,0.162890625,9703.125,1917.1875,4473437.5,1893750.0,1998437.5,1106250.0,11.253751200168768
265562.5,0.195703125,9228.125,1548.4375,5823437.5,2531250.0,6751562.500000001,4293750.0,12.834127719408905
63437.5,0.40898437499999996,9253.125,1798.4375,5035937.5,3181250.0000000005,4951562.5,4631250.0,28.255924775326324
495187.50000000006,0.285390625,9859.375,1301.5625,2589062.5,2568750.0,2026562.5,1293750.0,9.388029657052645
493812.5,0.26570312500000004,9059.375,1239.0625,2870312.5,3356250.0,5204687.5,1693750.0,9.015997183761762
178937.5,0.32695312499999996,8421.875,1051.5625,2195312.5,3731250.0,5514062.5,1856250.0,34.66511611448749
62062.5,0.239453125,8659.375,1229.6875,4670312.5,2931250.0,1070312.5,1993750.0,105.19988612845549
218812.5,0.188046875,8603.125,1407.8125,1745312.5,2893750.0,7960937.5,4868750.0,7.613006190991837
129437.50000000001,0.342265625,8121.875,1564.0625,8354687.500000001,3293750.0,3235937.5,3793750.0,25.552901221593213
203687.5,0.358671875,8996.875,1698.4375,3151562.5,4606250.0,9676562.5,2631250.0,6.502299513103037
163812.5,0.194609375,9590.625,1882.8125,8804687.5,4756250.0,3517187.5,1956250.0,17.334753738282526
156937.5,0.26789062500000005,9615.625,1817.1875,9254687.5,3531250.0,6104687.5,1056250.0,20.00351863961188
467687.50000000006,0.413359375,8684.375,1992.1875,5879687.5,2131250.0,3039062.5,3118750.0000000005,2.2737280212824484
459437.5,0.198984375,9328.125,1070.3125,7679687.5,3118750.0000000005,8073437.500000001,3506250.0,42.24540182334286
343937.50000000006,0.369609375,9334.375,1285.9375,4164062.5,2631250.0,7482812.5,2193750.0,14.296042851883874
305437.5,0.273359375,8928.125,1460.9375,4557812.5,2643750.0,8664062.5,2743750.0,9.488537740631905
183062.5,0.283203125,9990.625,1645.3125,4810937.5,2143750.0,5682812.5,4981250.0,15.748473794412588
326062.5,0.35429687499999996,9903.125,1673.4375,4360937.5,4031250.0,1182812.5,3106250.0,9.917212919590867
440187.50000000006,0.237265625,8746.875,1485.9375,8157812.500000001,2668750.0,9142187.5,4668750.0,10.49659529487538
350812.50000000006,0.359765625,8184.375,1814.0625,1632812.5,3768750.0000000005,1379687.5,1631250.0,2.5090225341000827
184437.5,0.35320312500000006,9496.875,1176.5625,2054687.5,1156250.0,6020312.5,1206250.0,20.531789418606454
442937.5,0.254765625,9321.875,1870.3125,4614062.5,2343750.0,8101562.5,2581250.0,2.8685239930265527
312312.5,0.311640625,8909.375,1864.0625,3179687.5,4418750.0,8748437.5,2818750.0,2.9942468759314087
437437.50000000006,0.34664062500000004,9378.125,1139.0625,6048437.500000001,4918750.0,7004687.5,3881250.0,31.22059771228764
217437.5,0.172734375,8078.125,1892.1875,8270312.5,4593750.0,2645312.5,1968750.0,7.471822517271137
200937.5,0.289765625,8390.625,1173.4375,7089062.500000001,2293750.0,5851562.5,3431250.0000000005,44.68384776559982
481437.50000000006,0.43195312500000005,9528.125,1314.0625,6414062.5,4543750.0,8214062.500000001,1768750.0,15.539316741613836
158312.5,0.29085937500000003,9234.375,1907.8125,5710937.5,4856250.0,6498437.5,2493750.0,10.304993935917672
122562.5,0.37289062500000003,8146.875,1345.3125,3545312.5,2156250.0,7510937.500000001,3143750.0,19.078597914862613
392062.50000000006,0.329140625,8678.125,1454.6875,7848437.5,2606250.0,4192187.5000000005,3993750.0000000005,12.41742457491488
324687.5,0.307265625,8259.375,1429.6875,4979687.5,4306250.0,2335937.5,4818750.0,12.086301103716556
